"","bikeshop.name","location","product.id","model","description","sales","order.id","sales_date","product_count"
"178","Pittsburgh Mountain Machines","Pittsburgh, PA",65,"Scalpel 29 4","Mountain - Cross Country Race - Aluminum",3200,1413,"2014-09-02",2
"179","Pittsburgh Mountain Machines","Pittsburgh, PA",66,"F-Si Black Inc.","Mountain - Cross Country Race - Carbon",11190,847,"2013-05-21",1
"180","Pittsburgh Mountain Machines","Pittsburgh, PA",66,"F-Si Black Inc.","Mountain - Cross Country Race - Carbon",11190,996,"2013-09-04",1
"181","Pittsburgh Mountain Machines","Pittsburgh, PA",66,"F-Si Black Inc.","Mountain - Cross Country Race - Carbon",11190,1530,"2015-01-27",1
"182","Pittsburgh Mountain Machines","Pittsburgh, PA",66,"F-Si Black Inc.","Mountain - Cross Country Race - Carbon",11190,1809,"2015-07-08",1
"183","Pittsburgh Mountain Machines","Pittsburgh, PA",67,"F-Si Hi-Mod Team","Mountain - Cross Country Race - Carbon",9060,629,"2012-11-08",1
"184","Pittsburgh Mountain Machines","Pittsburgh, PA",68,"F-Si Hi-Mod 1","Mountain - Cross Country Race - Carbon",6390,847,"2013-05-21",2
"185","Pittsburgh Mountain Machines","Pittsburgh, PA",68,"F-Si Hi-Mod 1","Mountain - Cross Country Race - Carbon",6390,990,"2013-08-30",1
"186","Pittsburgh Mountain Machines","Pittsburgh, PA",68,"F-Si Hi-Mod 1","Mountain - Cross Country Race - Carbon",6390,1049,"2013-10-15",1
"187","Pittsburgh Mountain Machines","Pittsburgh, PA",69,"F-Si Carbon 2","Mountain - Cross Country Race - Carbon",4800,990,"2013-08-30",1
"188","Pittsburgh Mountain Machines","Pittsburgh, PA",69,"F-Si Carbon 2","Mountain - Cross Country Race - Carbon",4800,1108,"2014-01-07",1
"189","Pittsburgh Mountain Machines","Pittsburgh, PA",69,"F-Si Carbon 2","Mountain - Cross Country Race - Carbon",4800,1220,"2014-04-25",1
"190","Pittsburgh Mountain Machines","Pittsburgh, PA",69,"F-Si Carbon 2","Mountain - Cross Country Race - Carbon",4800,1345,"2014-07-09",1
"191","Pittsburgh Mountain Machines","Pittsburgh, PA",69,"F-Si Carbon 2","Mountain - Cross Country Race - Carbon",4800,1530,"2015-01-27",1
"192","Pittsburgh Mountain Machines","Pittsburgh, PA",70,"F-Si Carbon 4","Mountain - Cross Country Race - Carbon",2880,1049,"2013-10-15",1
"193","Pittsburgh Mountain Machines","Pittsburgh, PA",70,"F-Si Carbon 4","Mountain - Cross Country Race - Carbon",2880,1530,"2015-01-27",1
"194","Pittsburgh Mountain Machines","Pittsburgh, PA",71,"F-Si 1","Mountain - Cross Country Race - Aluminum",2340,996,"2013-09-04",1
"195","Pittsburgh Mountain Machines","Pittsburgh, PA",71,"F-Si 1","Mountain - Cross Country Race - Aluminum",2340,1108,"2014-01-07",9
"196","Pittsburgh Mountain Machines","Pittsburgh, PA",71,"F-Si 1","Mountain - Cross Country Race - Aluminum",2340,1530,"2015-01-27",1
"197","Pittsburgh Mountain Machines","Pittsburgh, PA",72,"F-Si 2","Mountain - Cross Country Race - Aluminum",2060,70,"2011-03-28",1
"198","Pittsburgh Mountain Machines","Pittsburgh, PA",73,"F-Si 3","Mountain - Cross Country Race - Aluminum",1840,686,"2013-01-24",1
"199","Pittsburgh Mountain Machines","Pittsburgh, PA",73,"F-Si 3","Mountain - Cross Country Race - Aluminum",1840,990,"2013-08-30",1
"200","Pittsburgh Mountain Machines","Pittsburgh, PA",73,"F-Si 3","Mountain - Cross Country Race - Aluminum",1840,996,"2013-09-04",1
"201","Pittsburgh Mountain Machines","Pittsburgh, PA",73,"F-Si 3","Mountain - Cross Country Race - Aluminum",1840,1108,"2014-01-07",1
"202","Pittsburgh Mountain Machines","Pittsburgh, PA",73,"F-Si 3","Mountain - Cross Country Race - Aluminum",1840,1413,"2014-09-02",1
"203","Pittsburgh Mountain Machines","Pittsburgh, PA",73,"F-Si 3","Mountain - Cross Country Race - Aluminum",1840,1809,"2015-07-08",1
"204","Pittsburgh Mountain Machines","Pittsburgh, PA",74,"Fat CAAD1","Mountain - Fat Bike - Aluminum",3730,70,"2011-03-28",1
"205","Pittsburgh Mountain Machines","Pittsburgh, PA",74,"Fat CAAD1","Mountain - Fat Bike - Aluminum",3730,817,"2013-05-07",1
"206","Pittsburgh Mountain Machines","Pittsburgh, PA",74,"Fat CAAD1","Mountain - Fat Bike - Aluminum",3730,1108,"2014-01-07",4
"207","Pittsburgh Mountain Machines","Pittsburgh, PA",74,"Fat CAAD1","Mountain - Fat Bike - Aluminum",3730,1809,"2015-07-08",1
"208","Pittsburgh Mountain Machines","Pittsburgh, PA",75,"Fat CAAD2","Mountain - Fat Bike - Aluminum",2130,817,"2013-05-07",2
"209","Pittsburgh Mountain Machines","Pittsburgh, PA",75,"Fat CAAD2","Mountain - Fat Bike - Aluminum",2130,1108,"2014-01-07",1
"210","Pittsburgh Mountain Machines","Pittsburgh, PA",75,"Fat CAAD2","Mountain - Fat Bike - Aluminum",2130,1530,"2015-01-27",2
"211","Pittsburgh Mountain Machines","Pittsburgh, PA",76,"Beast of the East 1","Mountain - Trail - Aluminum",2770,990,"2013-08-30",1
"212","Pittsburgh Mountain Machines","Pittsburgh, PA",76,"Beast of the East 1","Mountain - Trail - Aluminum",2770,1413,"2014-09-02",1
"213","Pittsburgh Mountain Machines","Pittsburgh, PA",77,"Beast of the East 2","Mountain - Trail - Aluminum",2130,421,"2012-04-12",1
"214","Pittsburgh Mountain Machines","Pittsburgh, PA",77,"Beast of the East 2","Mountain - Trail - Aluminum",2130,1345,"2014-07-09",2
"215","Pittsburgh Mountain Machines","Pittsburgh, PA",77,"Beast of the East 2","Mountain - Trail - Aluminum",2130,1530,"2015-01-27",1
"216","Pittsburgh Mountain Machines","Pittsburgh, PA",78,"Beast of the East 3","Mountain - Trail - Aluminum",1620,1108,"2014-01-07",1
"217","Pittsburgh Mountain Machines","Pittsburgh, PA",79,"Bad Habit 1","Mountain - Trail - Aluminum",3200,421,"2012-04-12",1
"218","Pittsburgh Mountain Machines","Pittsburgh, PA",79,"Bad Habit 1","Mountain - Trail - Aluminum",3200,996,"2013-09-04",1
"219","Pittsburgh Mountain Machines","Pittsburgh, PA",79,"Bad Habit 1","Mountain - Trail - Aluminum",3200,1108,"2014-01-07",1
"220","Pittsburgh Mountain Machines","Pittsburgh, PA",79,"Bad Habit 1","Mountain - Trail - Aluminum",3200,1220,"2014-04-25",2
"221","Pittsburgh Mountain Machines","Pittsburgh, PA",79,"Bad Habit 1","Mountain - Trail - Aluminum",3200,1556,"2015-02-17",1
"222","Pittsburgh Mountain Machines","Pittsburgh, PA",80,"Bad Habit 2","Mountain - Trail - Aluminum",2660,817,"2013-05-07",1
"223","Pittsburgh Mountain Machines","Pittsburgh, PA",81,"Habit Hi-Mod Black Inc.","Mountain - Trail - Carbon",12250,1108,"2014-01-07",1
"224","Pittsburgh Mountain Machines","Pittsburgh, PA",81,"Habit Hi-Mod Black Inc.","Mountain - Trail - Carbon",12250,1345,"2014-07-09",2
"225","Pittsburgh Mountain Machines","Pittsburgh, PA",81,"Habit Hi-Mod Black Inc.","Mountain - Trail - Carbon",12250,1505,"2014-12-11",1
"226","Pittsburgh Mountain Machines","Pittsburgh, PA",82,"Habit Carbon 1","Mountain - Trail - Carbon",7460,686,"2013-01-24",1
"227","Pittsburgh Mountain Machines","Pittsburgh, PA",82,"Habit Carbon 1","Mountain - Trail - Carbon",7460,817,"2013-05-07",1
"228","Pittsburgh Mountain Machines","Pittsburgh, PA",82,"Habit Carbon 1","Mountain - Trail - Carbon",7460,996,"2013-09-04",2
"229","Pittsburgh Mountain Machines","Pittsburgh, PA",82,"Habit Carbon 1","Mountain - Trail - Carbon",7460,1108,"2014-01-07",1
"230","Pittsburgh Mountain Machines","Pittsburgh, PA",82,"Habit Carbon 1","Mountain - Trail - Carbon",7460,1470,"2014-10-16",1
"231","Pittsburgh Mountain Machines","Pittsburgh, PA",83,"Habit Carbon 2","Mountain - Trail - Carbon",5330,70,"2011-03-28",1
"232","Pittsburgh Mountain Machines","Pittsburgh, PA",83,"Habit Carbon 2","Mountain - Trail - Carbon",5330,421,"2012-04-12",1
"233","Pittsburgh Mountain Machines","Pittsburgh, PA",83,"Habit Carbon 2","Mountain - Trail - Carbon",5330,1049,"2013-10-15",1
"234","Pittsburgh Mountain Machines","Pittsburgh, PA",83,"Habit Carbon 2","Mountain - Trail - Carbon",5330,1108,"2014-01-07",1
"235","Pittsburgh Mountain Machines","Pittsburgh, PA",83,"Habit Carbon 2","Mountain - Trail - Carbon",5330,1413,"2014-09-02",2
"236","Pittsburgh Mountain Machines","Pittsburgh, PA",83,"Habit Carbon 2","Mountain - Trail - Carbon",5330,1530,"2015-01-27",1
"237","Pittsburgh Mountain Machines","Pittsburgh, PA",83,"Habit Carbon 2","Mountain - Trail - Carbon",5330,1793,"2015-06-26",1
"238","Pittsburgh Mountain Machines","Pittsburgh, PA",84,"Habit Carbon SE","Mountain - Trail - Carbon",4480,847,"2013-05-21",1
"239","Pittsburgh Mountain Machines","Pittsburgh, PA",84,"Habit Carbon SE","Mountain - Trail - Carbon",4480,968,"2013-08-12",1
"240","Pittsburgh Mountain Machines","Pittsburgh, PA",84,"Habit Carbon SE","Mountain - Trail - Carbon",4480,996,"2013-09-04",1
"241","Pittsburgh Mountain Machines","Pittsburgh, PA",84,"Habit Carbon SE","Mountain - Trail - Carbon",4480,1108,"2014-01-07",3
"242","Pittsburgh Mountain Machines","Pittsburgh, PA",84,"Habit Carbon SE","Mountain - Trail - Carbon",4480,1345,"2014-07-09",3
"243","Pittsburgh Mountain Machines","Pittsburgh, PA",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,990,"2013-08-30",1
"244","Pittsburgh Mountain Machines","Pittsburgh, PA",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1049,"2013-10-15",1
"245","Pittsburgh Mountain Machines","Pittsburgh, PA",86,"Habit 4","Mountain - Trail - Aluminum",2880,421,"2012-04-12",1
"246","Pittsburgh Mountain Machines","Pittsburgh, PA",86,"Habit 4","Mountain - Trail - Aluminum",2880,1505,"2014-12-11",8
"247","Pittsburgh Mountain Machines","Pittsburgh, PA",86,"Habit 4","Mountain - Trail - Aluminum",2880,1530,"2015-01-27",1
"248","Pittsburgh Mountain Machines","Pittsburgh, PA",87,"Habit 5","Mountain - Trail - Aluminum",2340,817,"2013-05-07",1
"249","Pittsburgh Mountain Machines","Pittsburgh, PA",87,"Habit 5","Mountain - Trail - Aluminum",2340,1108,"2014-01-07",1
"250","Pittsburgh Mountain Machines","Pittsburgh, PA",87,"Habit 5","Mountain - Trail - Aluminum",2340,1530,"2015-01-27",1
"251","Pittsburgh Mountain Machines","Pittsburgh, PA",88,"Habit 6","Mountain - Trail - Aluminum",1950,143,"2011-05-25",1
"252","Pittsburgh Mountain Machines","Pittsburgh, PA",88,"Habit 6","Mountain - Trail - Aluminum",1950,968,"2013-08-12",1
"253","Pittsburgh Mountain Machines","Pittsburgh, PA",88,"Habit 6","Mountain - Trail - Aluminum",1950,1470,"2014-10-16",1
"254","Pittsburgh Mountain Machines","Pittsburgh, PA",89,"Trail 1","Mountain - Sport - Aluminum",1520,990,"2013-08-30",1
"255","Pittsburgh Mountain Machines","Pittsburgh, PA",89,"Trail 1","Mountain - Sport - Aluminum",1520,996,"2013-09-04",1
"256","Pittsburgh Mountain Machines","Pittsburgh, PA",89,"Trail 1","Mountain - Sport - Aluminum",1520,1413,"2014-09-02",1
"257","Pittsburgh Mountain Machines","Pittsburgh, PA",90,"Trail 2","Mountain - Sport - Aluminum",1350,421,"2012-04-12",1
"258","Pittsburgh Mountain Machines","Pittsburgh, PA",90,"Trail 2","Mountain - Sport - Aluminum",1350,817,"2013-05-07",1
"259","Pittsburgh Mountain Machines","Pittsburgh, PA",90,"Trail 2","Mountain - Sport - Aluminum",1350,847,"2013-05-21",1
"260","Pittsburgh Mountain Machines","Pittsburgh, PA",91,"Trail 3","Mountain - Sport - Aluminum",1080,70,"2011-03-28",1
"261","Pittsburgh Mountain Machines","Pittsburgh, PA",92,"Trail 4","Mountain - Sport - Aluminum",980,686,"2013-01-24",1
"262","Pittsburgh Mountain Machines","Pittsburgh, PA",92,"Trail 4","Mountain - Sport - Aluminum",980,996,"2013-09-04",7
"263","Pittsburgh Mountain Machines","Pittsburgh, PA",92,"Trail 4","Mountain - Sport - Aluminum",980,1108,"2014-01-07",1
"264","Pittsburgh Mountain Machines","Pittsburgh, PA",92,"Trail 4","Mountain - Sport - Aluminum",980,1530,"2015-01-27",1
"265","Pittsburgh Mountain Machines","Pittsburgh, PA",93,"Trail 5","Mountain - Sport - Aluminum",815,70,"2011-03-28",1
"266","Pittsburgh Mountain Machines","Pittsburgh, PA",93,"Trail 5","Mountain - Sport - Aluminum",815,421,"2012-04-12",1
"267","Pittsburgh Mountain Machines","Pittsburgh, PA",93,"Trail 5","Mountain - Sport - Aluminum",815,817,"2013-05-07",1
"268","Pittsburgh Mountain Machines","Pittsburgh, PA",93,"Trail 5","Mountain - Sport - Aluminum",815,968,"2013-08-12",1
"269","Pittsburgh Mountain Machines","Pittsburgh, PA",93,"Trail 5","Mountain - Sport - Aluminum",815,1345,"2014-07-09",1
"270","Pittsburgh Mountain Machines","Pittsburgh, PA",93,"Trail 5","Mountain - Sport - Aluminum",815,1530,"2015-01-27",1
"271","Pittsburgh Mountain Machines","Pittsburgh, PA",94,"Catalyst 1","Mountain - Sport - Aluminum",705,421,"2012-04-12",1
"272","Pittsburgh Mountain Machines","Pittsburgh, PA",94,"Catalyst 1","Mountain - Sport - Aluminum",705,968,"2013-08-12",1
"273","Pittsburgh Mountain Machines","Pittsburgh, PA",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1108,"2014-01-07",1
"274","Pittsburgh Mountain Machines","Pittsburgh, PA",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1470,"2014-10-16",1
"275","Pittsburgh Mountain Machines","Pittsburgh, PA",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1542,"2015-02-10",1
"276","Pittsburgh Mountain Machines","Pittsburgh, PA",95,"Catalyst 2","Mountain - Sport - Aluminum",585,1809,"2015-07-08",1
"277","Pittsburgh Mountain Machines","Pittsburgh, PA",97,"Catalyst 4","Mountain - Sport - Aluminum",415,968,"2013-08-12",3
"278","Pittsburgh Mountain Machines","Pittsburgh, PA",97,"Catalyst 4","Mountain - Sport - Aluminum",415,1049,"2013-10-15",1
"279","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,132,"2011-05-13",1
"280","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,255,"2011-09-26",1
"281","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,377,"2012-03-06",1
"282","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,521,"2012-07-10",3
"283","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,1173,"2014-03-20",3
"284","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,1432,"2014-09-15",1
"285","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,1466,"2014-10-15",2
"286","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,1515,"2015-01-08",1
"287","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,1609,"2015-03-19",1
"288","Ithaca Mountain Climbers","Ithaca, NY",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,1980,"2015-12-09",1
"289","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,211,"2011-07-22",1
"290","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,438,"2012-04-24",1
"291","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,528,"2012-07-16",1
"292","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,593,"2012-09-21",2
"293","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,682,"2013-01-18",2
"294","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,889,"2013-06-18",1
"295","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,951,"2013-07-25",2
"296","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1019,"2013-09-17",1
"297","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1111,"2014-01-14",1
"298","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1134,"2014-02-14",1
"299","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1450,"2014-09-26",2
"300","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1919,"2015-10-02",1
"301","Ithaca Mountain Climbers","Ithaca, NY",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1980,"2015-12-09",1
"302","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,29,"2011-02-11",1
"303","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,691,"2013-02-05",1
"304","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,951,"2013-07-25",1
"305","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1066,"2013-11-05",1
"306","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1134,"2014-02-14",1
"307","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1234,"2014-05-09",2
"308","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1559,"2015-02-18",1
"309","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1609,"2015-03-19",1
"310","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1782,"2015-06-22",1
"311","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1818,"2015-07-14",1
"312","Ithaca Mountain Climbers","Ithaca, NY",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1907,"2015-09-22",1
"313","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,888,"2013-06-18",1
"314","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,889,"2013-06-18",1
"315","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,926,"2013-07-11",2
"316","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1132,"2014-02-13",1
"317","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1134,"2014-02-14",1
"318","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1357,"2014-07-17",1
"319","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1450,"2014-09-26",2
"320","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1515,"2015-01-08",2
"321","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1609,"2015-03-19",1
"322","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1751,"2015-06-04",1
"323","Ithaca Mountain Climbers","Ithaca, NY",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1919,"2015-10-02",1
"324","Ithaca Mountain Climbers","Ithaca, NY",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,28,"2011-02-10",1
"325","Ithaca Mountain Climbers","Ithaca, NY",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,438,"2012-04-24",1
"326","Ithaca Mountain Climbers","Ithaca, NY",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,951,"2013-07-25",1
"327","Ithaca Mountain Climbers","Ithaca, NY",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,1051,"2013-10-16",1
"328","Ithaca Mountain Climbers","Ithaca, NY",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,1522,"2015-01-19",1
"329","Ithaca Mountain Climbers","Ithaca, NY",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,1545,"2015-02-10",1
"330","Ithaca Mountain Climbers","Ithaca, NY",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,1818,"2015-07-14",1
"331","Ithaca Mountain Climbers","Ithaca, NY",6,"Supersix Evo Red","Road - Elite Road - Carbon",3940,28,"2011-02-10",1
"332","Ithaca Mountain Climbers","Ithaca, NY",6,"Supersix Evo Red","Road - Elite Road - Carbon",3940,297,"2011-11-16",1
